USUARIO;MES;FECHA;TECNICO;INICIO;FINAL;TIEMPO ATENCION;CONTACTO;CLIENTE;LINEA;CANAL;VENDEDOR;MARCA;MODELO;SERIE;TIPO DE ATENCION;MOTIVO;MOTIVO DE LA ATENCIÓN;DESCRIPCIÓN DE LA ACTIVIDAD;TEMA
DAHAINA ESPINOZA;DICIEMBRE;05/12/2025;ESPINOZA;;;00:00;HELEN MENDOZA;KROTON;74DAHUA;;;DAHUA;DH-IPC-HDW1239T1-A-IL;;REMOTO;HOMOLOGACION;HOMOLOGACIÓN;HOMOLOGACIÓN DE EQUIPOS EN MTC;
DAHAINA ESPINOZA;DICIEMBRE;05/12/2025;ESPINOZA;;;00:00;HELEN MENDOZA;KROTON;74DAHUA;;;DAHUA;DH-HAC-HMW3200LN;;REMOTO;HOMOLOGACION;HOMOLOGACIÓN;HOMOLOGACIÓN DE EQUIPOS EN MTC;
DAHAINA ESPINOZA;DICIEMBRE;05/12/2025;ESPINOZA;;;00:00;HELEN MENDOZA;KROTON;74DAHUA;;;DAHUA;DH-IPC-PT2449C1-S-PV-PRO;;REMOTO;HOMOLOGACION;HOMOLOGACIÓN;HOMOLOGACIÓN DE EQUIPOS EN MTC;
DAHAINA ESPINOZA;DICIEMBRE;05/12/2025;ESPINOZA;;;00:00;HELEN MENDOZA;KROTON;74DAHUA;;;DAHUA;DH-IPC-PT2449C1-S-PV-PRO;;REMOTO;HOMOLOGACION;HOMOLOGACIÓN;HOMOLOGACIÓN DE EQUIPOS EN MTC;
DAHAINA ESPINOZA;DICIEMBRE;05/12/2025;ESPINOZA;;;00:00;HELEN MENDOZA;KROTON;74DAHUA;;;DAHUA;DH-IPC-PT2849C1-S-PV-PRO;;REMOTO;HOMOLOGACION;HOMOLOGACIÓN;HOMOLOGACIÓN DE EQUIPOS EN MTC;
DAHAINA ESPINOZA;DICIEMBRE;05/12/2025;ESPINOZA;;;00:00;HELEN MENDOZA;KROTON;74DAHUA;;;DAHUA;DH-IPC-PT2849C1-S-PV-PRO;;REMOTO;HOMOLOGACION;HOMOLOGACIÓN;HOMOLOGACIÓN DE EQUIPOS EN MTC;
DAHAINA ESPINOZA;DICIEMBRE;05/12/2025;ESPINOZA;;;00:00;HELEN MENDOZA;KROTON;74DAHUA;;;DAHUA;DH-SD4D825MB-HNR;;REMOTO;HOMOLOGACION;HOMOLOGACIÓN;HOMOLOGACIÓN DE EQUIPOS EN MTC;
DAHAINA ESPINOZA;DICIEMBRE;05/12/2025;ESPINOZA;;;00:00;HELEN MENDOZA;KROTON;74DAHUA;;;DAHUA;DH-CS4010-8ET2GT-110;;REMOTO;HOMOLOGACION;HOMOLOGACIÓN;HOMOLOGACIÓN DE EQUIPOS EN MTC;
DAHAINA ESPINOZA;DICIEMBRE;05/12/2025;ESPINOZA;;;00:00;HELEN MENDOZA;KROTON;74DAHUA;;;DAHUA;DH-CS4010-8ET2GT-110;;REMOTO;HOMOLOGACION;HOMOLOGACIÓN;HOMOLOGACIÓN DE EQUIPOS EN MTC;
DAHAINA ESPINOZA;DICIEMBRE;10/12/2025;ESPINOZA;;;00:00;HELEN MENDOZA;KROTON;74DAHUA;;;DAHUA;DHI-NVR2104HC-W;;REMOTO;HOMOLOGACION;HOMOLOGACIÓN;HOMOLOGACIÓN DE EQUIPOS EN MTC;
DAHAINA ESPINOZA;DICIEMBRE;10/12/2025;ESPINOZA;;;00:00;HELEN MENDOZA;KROTON;86IMOU;;;IMOU;IPC-U7LN-6V0NE;;REMOTO;HOMOLOGACION;HOMOLOGACIÓN;HOMOLOGACIÓN DE EQUIPOS EN MTC;
DAHAINA ESPINOZA;DICIEMBRE;11/12/2025;ESPINOZA;;;00:00;HELEN MENDOZA;KROTON;86IMOU;;;IMOU;IPC-PS2MN-3R1;;REMOTO;HOMOLOGACION;HOMOLOGACIÓN;HOMOLOGACIÓN DE EQUIPOS EN MTC;
DAHAINA ESPINOZA;DICIEMBRE;11/12/2025;ESPINOZA;;;00:00;HELEN MENDOZA;KROTON;86IMOU;;;IMOU;IPC-PS2M-5R1;;REMOTO;HOMOLOGACION;HOMOLOGACIÓN;HOMOLOGACIÓN DE EQUIPOS EN MTC;
DAHAINA ESPINOZA;DICIEMBRE;11/12/2025;ESPINOZA;;;00:00;HELEN MENDOZA;KROTON;86IMOU;;;IMOU;IPC-PS3DN-3M0;;REMOTO;HOMOLOGACION;HOMOLOGACIÓN;HOMOLOGACIÓN DE EQUIPOS EN MTC;
DAHAINA ESPINOZA;DICIEMBRE;11/12/2025;ESPINOZA;;;00:00;HELEN MENDOZA;KROTON;86IMOU;;;IMOU;IPC-PS3DN-5M0;;REMOTO;HOMOLOGACION;HOMOLOGACIÓN;HOMOLOGACIÓN DE EQUIPOS EN MTC;
DAHAINA ESPINOZA;DICIEMBRE;11/12/2025;ESPINOZA;;;00:00;HELEN MENDOZA;KROTON;86IMOU;;;IMOU;IPC-PS3EN-3M0;;REMOTO;HOMOLOGACION;HOMOLOGACIÓN;HOMOLOGACIÓN DE EQUIPOS EN MTC;
DAHAINA ESPINOZA;DICIEMBRE;11/12/2025;ESPINOZA;;;00:00;HELEN MENDOZA;KROTON;86IMOU;;;IMOU;IPC-PS3EN-5M0;;REMOTO;HOMOLOGACION;HOMOLOGACIÓN;HOMOLOGACIÓN DE EQUIPOS EN MTC;
DAHAINA ESPINOZA;DICIEMBRE;11/12/2025;ESPINOZA;;;00:00;HELEN MENDOZA;KROTON;86IMOU;;;IMOU;IPC-PS70FN-10M0;;REMOTO;HOMOLOGACION;HOMOLOGACIÓN;HOMOLOGACIÓN DE EQUIPOS EN MTC;
DAHAINA ESPINOZA;DICIEMBRE;11/12/2025;ESPINOZA;;;00:00;HELEN MENDOZA;KROTON;86IMOU;;;IMOU;IPC-PS70FN-8M0;;REMOTO;HOMOLOGACION;HOMOLOGACIÓN;HOMOLOGACIÓN DE EQUIPOS EN MTC;
DAHAINA ESPINOZA;DICIEMBRE;11/12/2025;ESPINOZA;;;00:00;HELEN MENDOZA;KROTON;86IMOU;;;IMOU;IPC-PS7FN-3M0;;REMOTO;HOMOLOGACION;HOMOLOGACIÓN;HOMOLOGACIÓN DE EQUIPOS EN MTC;
DAHAINA ESPINOZA;DICIEMBRE;11/12/2025;ESPINOZA;;;00:00;HELEN MENDOZA;KROTON;86IMOU;;;IMOU;IPC-PS7FN-5M0;;REMOTO;HOMOLOGACION;HOMOLOGACIÓN;HOMOLOGACIÓN DE EQUIPOS EN MTC;
DAHAINA ESPINOZA;DICIEMBRE;11/12/2025;ESPINOZA;;;00:00;HELEN MENDOZA;KROTON;86IMOU;;;IMOU;IPC-PS8DN-3V0;;REMOTO;HOMOLOGACION;HOMOLOGACIÓN;HOMOLOGACIÓN DE EQUIPOS EN MTC;
DAHAINA ESPINOZA;DICIEMBRE;11/12/2025;ESPINOZA;;;00:00;HELEN MENDOZA;KROTON;86IMOU;;;IMOU;IPC-PS8D-5V0;;REMOTO;HOMOLOGACION;HOMOLOGACIÓN;HOMOLOGACIÓN DE EQUIPOS EN MTC;
DAHAINA ESPINOZA;DICIEMBRE;11/12/2025;ESPINOZA;;;00:00;HELEN MENDOZA;KROTON;86IMOU;;;IMOU;NVR-N110-8A0E;;REMOTO;HOMOLOGACION;HOMOLOGACIÓN;HOMOLOGACIÓN DE EQUIPOS EN MTC;
DAHAINA ESPINOZA;DICIEMBRE;11/12/2025;ESPINOZA;;;00:00;HELEN MENDOZA;KROTON;86IMOU;;;IMOU;NVR-N118-8A0E;;REMOTO;HOMOLOGACION;HOMOLOGACIÓN;HOMOLOGACIÓN DE EQUIPOS EN MTC;
DAHAINA ESPINOZA;DICIEMBRE;11/12/2025;ESPINOZA;;;00:00;HELEN MENDOZA;KROTON;74DAHUA;;;DAHUA;DH-PFB510W;;REMOTO;HOMOLOGACION;HOMOLOGACIÓN;HOMOLOGACIÓN DE EQUIPOS EN MTC;
DAHAINA ESPINOZA;DICIEMBRE;11/12/2025;ESPINOZA;;;00:00;HELEN MENDOZA;KROTON;74DAHUA;;;DAHUA;DH-BP4A-4G/M0508;;REMOTO;HOMOLOGACION;HOMOLOGACIÓN;HOMOLOGACIÓN DE EQUIPOS EN MTC;
DAHAINA ESPINOZA;DICIEMBRE;16/12/2025;ESPINOZA;;;00:00;HELEN MENDOZA;KROTON;74DAHUA;;;DAHUA;DH-DSS-OneBox-H1/128;;REMOTO;HOMOLOGACION;HOMOLOGACIÓN;HOMOLOGACIÓN DE EQUIPOS EN MTC;
DAHAINA ESPINOZA;DICIEMBRE;16/12/2025;ESPINOZA;;;00:00;HELEN MENDOZA;KROTON;;;;;;;REMOTO;HOMOLOGACION;HOMOLOGACIÓN;HOMOLOGACIÓN DE EQUIPOS EN MTC;
DAHAINA ESPINOZA;DICIEMBRE;16/12/2025;ESPINOZA;;;00:00;HELEN MENDOZA;KROTON;74DAHUA;;;DAHUA;DH-BP4A-4G/M0508;;REMOTO;HOMOLOGACION;HOMOLOGACIÓN;HOMOLOGACIÓN DE EQUIPOS EN MTC;
DAHAINA ESPINOZA;DICIEMBRE;16/12/2025;ESPINOZA;;;00:00;HELEN MENDOZA;KROTON;74DAHUA;;;DAHUA;DH-IPC-HFW5459E1-ZE-IL;;REMOTO;HOMOLOGACION;HOMOLOGACIÓN;HOMOLOGACIÓN DE EQUIPOS EN MTC;
DAHAINA ESPINOZA;DICIEMBRE;16/12/2025;ESPINOZA;;;00:00;HELEN MENDOZA;KROTON;74DAHUA;;;DAHUA;DH-HAC-HFW1500THN-IL-A;;REMOTO;HOMOLOGACION;HOMOLOGACIÓN;HOMOLOGACIÓN DE EQUIPOS EN MTC;
DAHAINA ESPINOZA;DICIEMBRE;16/12/2025;ESPINOZA;;;00:00;HELEN MENDOZA;KROTON;74DAHUA;;;DAHUA;DH-IPC-HDBW1439E1-A-IL;;REMOTO;HOMOLOGACION;HOMOLOGACIÓN;HOMOLOGACIÓN DE EQUIPOS EN MTC;
DAHAINA ESPINOZA;DICIEMBRE;16/12/2025;ESPINOZA;;;00:00;HELEN MENDOZA;KROTON;74DAHUA;;;DAHUA;DH-IPC-HFW3849T-ZAS-IL;;REMOTO;HOMOLOGACION;HOMOLOGACIÓN;HOMOLOGACIÓN DE EQUIPOS EN MTC;
DAHAINA ESPINOZA;DICIEMBRE;16/12/2025;ESPINOZA;;;00:00;HELEN MENDOZA;KROTON;74DAHUA;;;DAHUA;DH-IPC-HFW1239S1-A-IL;;REMOTO;HOMOLOGACION;HOMOLOGACIÓN;HOMOLOGACIÓN DE EQUIPOS EN MTC;
DAHAINA ESPINOZA;DICIEMBRE;16/12/2025;ESPINOZA;;;00:00;HELEN MENDOZA;KROTON;74DAHUA;;;DAHUA;DH-IPC-HDW21249T-S-IL;;REMOTO;HOMOLOGACION;HOMOLOGACIÓN;HOMOLOGACIÓN DE EQUIPOS EN MTC;
DAHAINA ESPINOZA;DICIEMBRE;16/12/2025;ESPINOZA;;;00:00;HELEN MENDOZA;KROTON;74DAHUA;;;DAHUA;DH-IPC-HFW3449T-ZAS-IL;;REMOTO;HOMOLOGACION;HOMOLOGACIÓN;HOMOLOGACIÓN DE EQUIPOS EN MTC;
DAHAINA ESPINOZA;DICIEMBRE;16/12/2025;ESPINOZA;;;00:00;HELEN MENDOZA;KROTON;74DAHUA;;;DAHUA;DH-P5AS-PV;;REMOTO;HOMOLOGACION;HOMOLOGACIÓN;HOMOLOGACIÓN DE EQUIPOS EN MTC;
DAHAINA ESPINOZA;DICIEMBRE;16/12/2025;ESPINOZA;;;00:00;HELEN MENDOZA;KROTON;74DAHUA;;;DAHUA;DH-P3AS-PV;;REMOTO;HOMOLOGACION;HOMOLOGACIÓN;HOMOLOGACIÓN DE EQUIPOS EN MTC;
DAHAINA ESPINOZA;DICIEMBRE;16/12/2025;ESPINOZA;;;00:00;HELEN MENDOZA;KROTON;74DAHUA;;;DAHUA;DH-F5D-PV;;REMOTO;HOMOLOGACION;HOMOLOGACIÓN;HOMOLOGACIÓN DE EQUIPOS EN MTC;
DAHAINA ESPINOZA;DICIEMBRE;17/12/2025;ESPINOZA;;;00:00;HELEN MENDOZA;KROTON;74DAHUA;;;DAHUA;DH-SDT8C842-8P-FA-APV-0280;;REMOTO;HOMOLOGACION;HOMOLOGACIÓN;HOMOLOGACIÓN DE EQUIPOS EN MTC;
DAHAINA ESPINOZA;DICIEMBRE;17/12/2025;ESPINOZA;;;00:00;HELEN MENDOZA;KROTON;74DAHUA;;;DAHUA;DH-HAC-HDW1549XN-IL-A-PRO;;REMOTO;HOMOLOGACION;HOMOLOGACIÓN;HOMOLOGACIÓN DE EQUIPOS EN MTC;
DAHAINA ESPINOZA;DICIEMBRE;17/12/2025;ESPINOZA;;;00:00;HELEN MENDOZA;KROTON;74DAHUA;;;DAHUA;DH-BP4A-4G/M0508;;REMOTO;HOMOLOGACION;HOMOLOGACIÓN;HOMOLOGACIÓN DE EQUIPOS EN MTC;
DAHAINA ESPINOZA;DICIEMBRE;17/12/2025;ESPINOZA;;;00:00;HELEN MENDOZA;KROTON;74DAHUA;;;DAHUA;DH-PFR4Q-E120;;REMOTO;HOMOLOGACION;HOMOLOGACIÓN;HOMOLOGACIÓN DE EQUIPOS EN MTC;
DAHAINA ESPINOZA;DICIEMBRE;18/12/2025;ESPINOZA;;;00:00;HELEN MENDOZA;KROTON;;;;C-DATA;FD714GS1-R850;;REMOTO;HOMOLOGACION;HOMOLOGACIÓN;HOMOLOGACIÓN DE EQUIPOS EN MTC;
DAHAINA ESPINOZA;DICIEMBRE;18/12/2025;ESPINOZA;;;00:00;HELEN MENDOZA;KROTON;74DAHUA;;;DAHUA;NVR-N118W-8A0E;;REMOTO;HOMOLOGACION;HOMOLOGACIÓN;HOMOLOGACIÓN DE EQUIPOS EN MTC;
DAHAINA ESPINOZA;DICIEMBRE;18/12/2025;ESPINOZA;;;00:00;HELEN MENDOZA;KROTON;86IMOU;;;IMOU;IPC-K7FN-8V0N;;REMOTO;HOMOLOGACION;HOMOLOGACIÓN;HOMOLOGACIÓN DE EQUIPOS EN MTC;
DAHAINA ESPINOZA;DICIEMBRE;18/12/2025;ESPINOZA;;;00:00;HELEN MENDOZA;KROTON;74DAHUA;;;DAHUA;DH-XVR5108HS-4KL-I3/T;;REMOTO;HOMOLOGACION;HOMOLOGACIÓN;HOMOLOGACIÓN DE EQUIPOS EN MTC;
DAHAINA ESPINOZA;DICIEMBRE;18/12/2025;ESPINOZA;;;00:00;HELEN MENDOZA;KROTON;74DAHUA;;;DAHUA;DH-XVR5104HS-4KL-I3/T;;REMOTO;HOMOLOGACION;HOMOLOGACIÓN;HOMOLOGACIÓN DE EQUIPOS EN MTC;
DAHAINA ESPINOZA;DICIEMBRE;18/12/2025;ESPINOZA;;;00:00;HELEN MENDOZA;KROTON;74DAHUA;;;DAHUA;DH-XVR5116H-4KL-I3/T;;REMOTO;HOMOLOGACION;HOMOLOGACIÓN;HOMOLOGACIÓN DE EQUIPOS EN MTC;
DAHAINA ESPINOZA;DICIEMBRE;18/12/2025;ESPINOZA;;;00:00;HELEN MENDOZA;KROTON;74DAHUA;;;DAHUA;DH-XVR5216AN-4KL-I3/T;;REMOTO;HOMOLOGACION;HOMOLOGACIÓN;HOMOLOGACIÓN DE EQUIPOS EN MTC;
DAHAINA ESPINOZA;DICIEMBRE;18/12/2025;ESPINOZA;;;00:00;HELEN MENDOZA;KROTON;74DAHUA;;;DAHUA;DH-XVR5232AN-4KL-I3/T;;REMOTO;HOMOLOGACION;HOMOLOGACIÓN;HOMOLOGACIÓN DE EQUIPOS EN MTC;
DAHAINA ESPINOZA;DICIEMBRE;18/12/2025;ESPINOZA;;;00:00;HELEN MENDOZA;KROTON;74DAHUA;;;DAHUA;DH-CS4006-4ET2GT-36;;REMOTO;HOMOLOGACION;HOMOLOGACIÓN;HOMOLOGACIÓN DE EQUIPOS EN MTC;
DAHAINA ESPINOZA;DICIEMBRE;18/12/2025;ESPINOZA;;;00:00;HELEN MENDOZA;KROTON;74DAHUA;;;DAHUA;DH-CS4010-8ET2GT-60;;REMOTO;HOMOLOGACION;HOMOLOGACIÓN;HOMOLOGACIÓN DE EQUIPOS EN MTC;
DAHAINA ESPINOZA;DICIEMBRE;18/12/2025;ESPINOZA;;;00:00;HELEN MENDOZA;KROTON;74DAHUA;;;DAHUA;DH-S3016-16GT;;REMOTO;HOMOLOGACION;HOMOLOGACIÓN;HOMOLOGACIÓN DE EQUIPOS EN MTC;
DAHAINA ESPINOZA;DICIEMBRE;18/12/2025;ESPINOZA;;;00:00;HELEN MENDOZA;KROTON;74DAHUA;;;DAHUA;DH-S3024-24GT;;REMOTO;HOMOLOGACION;HOMOLOGACIÓN;HOMOLOGACIÓN DE EQUIPOS EN MTC;
DAHAINA ESPINOZA;DICIEMBRE;18/12/2025;ESPINOZA;;;00:00;HELEN MENDOZA;KROTON;74DAHUA;;;DAHUA;DH-PFS3008-8GT;;REMOTO;HOMOLOGACION;HOMOLOGACIÓN;HOMOLOGACIÓN DE EQUIPOS EN MTC;
DAHAINA ESPINOZA;DICIEMBRE;18/12/2025;ESPINOZA;;;00:00;HELEN MENDOZA;KROTON;74DAHUA;;;DAHUA;DH-IPC-HFW21249T-AS-IL;;REMOTO;HOMOLOGACION;HOMOLOGACIÓN;HOMOLOGACIÓN DE EQUIPOS EN MTC;
DAHAINA ESPINOZA;DICIEMBRE;18/12/2025;ESPINOZA;;;00:00;HELEN MENDOZA;KROTON;;;;;;;;;;;
DAHAINA ESPINOZA;DICIEMBRE;20/12/2025;ESPINOZA;11:50;12:10;00:20;;CORPORACION LASER E.I.R.L.;15EQUIPCOM;;;TPLINK;TL-WN722N;22530H0005428;REMOTO;PREVENTA;PREVENTA;IDENTIFICACIÓN DE EQUIPOS SOLICITADOS PARA SOLUCIONES O PROYECTOS;
DAHAINA ESPINOZA;DICIEMBRE;21/12/2025;ESPINOZA;;;00:00;;HDG IMPORT S.A.C.;15EQUIPCOM;;;TP-LINK;ARCHER AX23;224B731004827;REMOTO;CONSULTA TECNICA;CONSULTA TECNICA;ASESORÍA RESPECTO A LAS FUNCIONES Y USOS DE LOS EQUIPOS;
DAHAINA ESPINOZA;ENERO;06/01/2026;ESPINOZA;;;00:00;;GOBIERNO REGIONAL CUSCO;15EQUIPCOM;INTEGRADOR;;TP-LINK;EAP620;;REMOTO;PREVENTA;PREVENTA;IDENTIFICACIÓN DE EQUIPOS SOLICITADOS PARA SOLUCIONES O PROYECTOS;
DAHAINA ESPINOZA;ENERO;23/01/2025;ESPINOZA;;;00:00;HELEN MENDOZA;KROTON;15EQUIPCOM;MINORISTA;;DAHUA;IPC-K2EN-5R1W;;REMOTO;;;;
DAHAINA ESPINOZA;ENERO;24/01/2025;ESPINOZA;;;00:00;HELEN MENDOZA;KROTON;15EQUIPCOM;MINORISTA;;DAHUA;IPC-K2EN-3R1W;;REMOTO;;;;
DAHAINA ESPINOZA;ENERO;29/01/2025;ESPINOZA;;;00:00;;EAC CONSULTING S.A.C;15EQUIPCOM;MINORISTA;;TPLINK;ARCHER AX53;224C1M0005479;REMOTO;;;;
DAHAINA ESPINOZA;ENERO;30/01/2025;ESPINOZA;;;00:00;HELEN MENDOZA;KROTON;15EQUIPCOM;MINORISTA;;IMOU;IPC-S76D-13M0N;;REMOTO;;;;
DAHAINA ESPINOZA;ENERO;24/01/2025;ESPINOZA;;;00:00;HELEN MENDOZA;KROTON;15EQUIPCOM;MINORISTA;;IMOU;IPC-S7XF-8U0WED;;REMOTO;;;;
DAHAINA ESPINOZA;ENERO;24/01/2025;ESPINOZA;;;00:00;HELEN MENDOZA;KROTON;15EQUIPCOM;MINORISTA;;IMOU;IPC-S2E-8X0S;;REMOTO;;;;
DAHAINA ESPINOZA;ENERO;07/01/2026;ESPINOZA;;;00:00;;GOBIERNO REGIONAL CUSCO;15EQUIPCOM;INTEGRADOR;;TP-LINK;OC300;;REMOTO;PREVENTA;PREVENTA;IDENTIFICACIÓN DE EQUIPOS SOLICITADOS PARA SOLUCIONES O PROYECTOS;
DAHAINA ESPINOZA;ENERO;07/01/2026;ESPINOZA;;;00:00;;GOBIERNO REGIONAL CUSCO;73MIKROTIK;INTEGRADOR;;MIKROTIK;RB4011iGS+RM;;REMOTO;PREVENTA;PREVENTA;IDENTIFICACIÓN DE EQUIPOS SOLICITADOS PARA SOLUCIONES O PROYECTOS;
DAHAINA ESPINOZA;ENERO;07/01/2026;ESPINOZA;;;00:00;;GOBIERNO REGIONAL CUSCO;15EQUIPCOM;INTEGRADOR;;TP-LINK;TL-SG1428PE;;REMOTO;PREVENTA;PREVENTA;IDENTIFICACIÓN DE EQUIPOS SOLICITADOS PARA SOLUCIONES O PROYECTOS;
DAHAINA ESPINOZA;ENERO;20/01/2026;ESPINOZA;;;00:00;HELEN MENDOZA;KROTON;15EQUIPCOM;MINORISTA;;DAHUA;DH-IPC-EBW5641-AS;;REMOTO;HOMOLOGACION;HOMOLOGACIÓN;HOMOLOGACIÓN DE EQUIPOS EN MTC;
DAHAINA ESPINOZA;ENERO;21/01/2026;ESPINOZA;;;00:00;HELEN MENDOZA;KROTON;15EQUIPCOM;MINORISTA;;DAHUA;DH-HAC-HDW3200GN;;REMOTO;HOMOLOGACION;HOMOLOGACIÓN;HOMOLOGACIÓN DE EQUIPOS EN MTC;
DAHAINA ESPINOZA;ENERO;22/01/2026;ESPINOZA;;;00:00;HELEN MENDOZA;KROTON;15EQUIPCOM;MINORISTA;;DAHUA;DHI-ASR2100A-D;;REMOTO;HOMOLOGACION;HOMOLOGACIÓN;HOMOLOGACIÓN DE EQUIPOS EN MTC;
DAHAINA ESPINOZA;ENERO;23/01/2026;ESPINOZA;;;00:00;HELEN MENDOZA;KROTON;15EQUIPCOM;MINORISTA;;DAHUA;DH-F5D-PV;;REMOTO;HOMOLOGACION;HOMOLOGACIÓN;HOMOLOGACIÓN DE EQUIPOS EN MTC;
DAHAINA ESPINOZA;ENERO;23/01/2026;ESPINOZA;;;00:00;HELEN MENDOZA;KROTON;15EQUIPCOM;MINORISTA;;DAHUA;HAC-HDW1200TRQ-A;;REMOTO;HOMOLOGACION;HOMOLOGACIÓN;HOMOLOGACIÓN DE EQUIPOS EN MTC;
DAHAINA ESPINOZA;ENERO;23/01/2026;ESPINOZA;;;00:00;HELEN MENDOZA;KROTON;15EQUIPCOM;MINORISTA;;DAHUA;DH-KIT/BP4A;;REMOTO;HOMOLOGACION;HOMOLOGACIÓN;HOMOLOGACIÓN DE EQUIPOS EN MTC;
DAHAINA ESPINOZA;ENERO;23/01/2026;ESPINOZA;;;00:00;;SOLUCIONES TECNOLOGICAS ;74DAHUA;MINORISTA;;DAHUA;HAC-HFW1200TH-I4-A;;REMOTO;PREVENTA;PREVENTA;IDENTIFICACIÓN DE EQUIPOS SOLICITADOS PARA SOLUCIONES O PROYECTOS;
DAHAINA ESPINOZA;ENERO;27/01/2026;ESPINOZA;;;00:00;; IMPORT VERISON VISION S.A.C.;15EQUIPCOM;MINORISTA;;DAHUA;XVR1B08-I/T;BF07FE3PAJ72660;REMOTO;CONSULTA TECNICA;CONSULTA TECNICA;ASESORÍA RESPECTO A LAS FUNCIONES Y USOS DE LOS EQUIPOS;
DAHAINA ESPINOZA;ENERO;28/01/2026;ESPINOZA;;;00:00;;COELLO PEREZ LUZ MARINA;15EQUIPCOM;MINORISTA;;DAHUA;P3D-3F-PV;BF0832FPAG92E71;REMOTO;CONSULTA TECNICA;CONSULTA TECNICA;ASESORÍA RESPECTO A LAS FUNCIONES Y USOS DE LOS EQUIPOS;
DAHAINA ESPINOZA;ENERO;28/01/2026;ESPINOZA;;;00:00;;PERUDATA SAC;73MIKROTIK;INTEGRADOR;;MIKROTIK;CCR1016-12S-1S+;;REMOTO;PREVENTA;PREVENTA;IDENTIFICACIÓN DE EQUIPOS SOLICITADOS PARA SOLUCIONES O PROYECTOS;
DAHAINA ESPINOZA;ENERO;29/01/2026;ESPINOZA;;;00:00;;WOLF VISION S.A.C;15EQUIPCOM;MINORISTA;;DAHUA;SD49225DB-HC;AG09C09PAJ58700;REMOTO;CONSULTA TECNICA;CONSULTA TECNICA;ASESORÍA RESPECTO A LAS FUNCIONES Y USOS DE LOS EQUIPOS;
DAHAINA ESPINOZA;ENERO;30/01/2026;ESPINOZA;;;00:00;HELEN MENDOZA;KROTON;15EQUIPCOM;MINORISTA;;IMOU;NVR-N118W-8A0E;;REMOTO;HOMOLOGACION;HOMOLOGACIÓN;HOMOLOGACIÓN DE EQUIPOS EN MTC;
DAHAINA ESPINOZA;ENERO;30/01/2026;ESPINOZA;;;00:00;;EAC CONSULTING S.A.C.;15EQUIPCOM;MINORISTA;;TP-LINK;ARCHER AX53;224C1M0004852;REMOTO;CONFIGURACION;CONFIGURACIÓN CLIENTE FINAL;CONFIGURACIÓN A CLIENTES FINALES;
DAHAINA ESPINOZA;ENERO;30/01/2026;ESPINOZA;;;00:00;; PALMA MOSCOSO HUGO LISVER;15EQUIPCOM;MINORISTA;;DIXON;D110GWC;XPON1DB76205;REMOTO;CONFIGURACION;CONFIGURACIÓN CLIENTE FINAL;CONFIGURACIÓN A CLIENTES FINALES;
CESAR CORAS;OCTUBRE;01/10/2025;CCORAS;10:45;11:00;00:15;;;15EQUIPCOM;MINORISTA;;DAHUA;;;REMOTO;HOMOLOGACION;HOMOLOGACIÓN;HOMOLOGACIÓN DE EQUIPOS EN MTC;
CESAR CORAS;OCTUBRE;01/10/2025;CCORAS;15:00;15:15;00:15;;;15EQUIPCOM;INTEGRADOR;;DAHUA;;;REMOTO;HOMOLOGACION;HOMOLOGACIÓN;HOMOLOGACIÓN DE EQUIPOS EN MTC;
CESAR CORAS;OCTUBRE;01/10/2025;CCORAS;15:45;16:00;00:15;;;15EQUIPCOM;INTEGRADOR;;DAHUA;;;REMOTO;CONSULTA TECNICA;CONSULTA TECNICA;ASESORÍA RESPECTO A LAS FUNCIONES Y USOS DE LOS EQUIPOS;
CESAR CORAS;OCTUBRE;01/10/2025;CCORAS;16:05;16:20;00:15;;;15EQUIPCOM;MINORISTA;;DAHUA;;;REMOTO;HOMOLOGACION;HOMOLOGACIÓN;HOMOLOGACIÓN DE EQUIPOS EN MTC;
CESAR CORAS;Octubre;02/10/2025;CCORAS;09:05;09:20;00:15;;;15EQUIPCOM;;;IMOU;;;REMOTO;CAPACITACION;CAPACITACION;CAPACITACIÓN DEL CET A PERSONAL INTERNO;PRODUCTOS IMOU
CESAR CORAS;Octubre;02/10/2025;CCORAS;10:00;10:40;00:40;;;15EQUIPCOM;INTEGRADOR;;TP-LINK;;;REMOTO;CONSULTA TECNICA;CONSULTA TECNICA;ASESORÍA RESPECTO A LAS FUNCIONES Y USOS DE LOS EQUIPOS;
CESAR CORAS;Octubre;02/10/2025;CCORAS;14:20;14:35;00:15;;;73MIKROTIK;MINORISTA;;MIKROTIK;;;REMOTO;CONSULTA TECNICA;CONSULTA TECNICA;ASESORÍA RESPECTO A LAS FUNCIONES Y USOS DE LOS EQUIPOS;
CESAR CORAS;Octubre;03/10/2025;CCORAS;12:35;12:50;00:15;;;27AMPLCATV;MINORISTA;;DIXON;;;REMOTO;CONFIGURACION;CONFIGURACIÓN CLIENTE FINAL;CONFIGURACIÓN A CLIENTES FINALES;
CESAR CORAS;Octubre;03/10/2025;CCORAS;15:35;16:15;00:40;;;74DAHUA;MINORISTA;;DAHUA;;;REMOTO;CONSULTA TECNICA;CONSULTA TECNICA;ASESORÍA RESPECTO A LAS FUNCIONES Y USOS DE LOS EQUIPOS;
